# N c mu sigma av_time av_div error_av_div samples_div nsamples prob_div error_prob av_m error_av_m
65536 3208 1100 0 10000.000000 42845.657293 37.206510 569 569 1.000000 0.000000 0.091619 0.000163
65536 3208 1500 0 10000.000000 42891.108170 16.912498 2607 2607 1.000000 0.000000 0.091426 0.000073
65536 3208 3000 0 10000.000000 42883.071459 17.977855 2323 2323 1.000000 0.000000 0.091460 0.000078
65536 3262 700 0 10000.000000 57570.089086 6.380230 2593 2593 1.000000 0.000000 0.140233 0.000065
65536 3262 700 150 10000.000000 55981.929457 9.248074 2098 2098 1.000000 0.000000 0.155313 0.000091
65536 3262 900 0 10000.000000 57517.247974 13.334396 617 617 1.000000 0.000000 0.102312 0.000121
65536 3262 950 0 10000.000000 57536.086614 13.317737 635 635 1.000000 0.000000 0.093450 0.000124
65536 3262 1050 0 10000.000000 44534.026178 33.776132 573 573 1.000000 0.000000 0.083109 0.000141
65536 3262 1100 0 10000.000000 44537.967391 34.375042 552 552 1.000000 0.000000 0.083093 0.000144
65536 3262 1500 0 10000.000000 44524.397896 15.759417 2566 2566 1.000000 0.000000 0.083155 0.000066
65536 3262 3000 0 10000.000000 44503.838216 16.742593 2287 2287 1.000000 0.000000 0.083238 0.000070
65536 3316 700 0 10000.000000 58395.564142 5.534332 2588 2588 1.000000 0.000000 0.129574 0.000058
65536 3316 700 150 10000.000000 57004.519580 7.866226 2094 2094 1.000000 0.000000 0.142882 0.000079
65536 3316 900 0 10000.000000 58305.390651 11.876201 599 599 1.000000 0.000000 0.094080 0.000108
65536 3316 950 0 10000.000000 58316.128455 11.646855 615 615 1.000000 0.000000 0.085608 0.000109
65536 3316 1050 0 10000.000000 46003.094077 30.636596 574 574 1.000000 0.000000 0.075835 0.000124
65536 3316 1100 0 10000.000000 46003.113274 30.908928 565 565 1.000000 0.000000 0.075836 0.000126
65536 3316 1500 0 10000.000000 45963.980934 14.579597 2570 2570 1.000000 0.000000 0.075990 0.000059
65536 3316 3000 0 10000.000000 45953.855217 15.411826 2300 2300 1.000000 0.000000 0.076032 0.000063
65536 3371 700 0 10000.000000 59114.724923 4.870461 2592 2592 1.000000 0.000000 0.119933 0.000052
65536 3371 700 150 10000.000000 57885.537482 6.729700 2121 2121 1.000000 0.000000 0.131713 0.000069
65536 3371 900 0 10000.000000 58991.798691 10.856789 611 611 1.000000 0.000000 0.086778 0.000101
65536 3371 950 0 10000.000000 58993.331210 10.729346 628 628 1.000000 0.000000 0.078757 0.000103
65536 3371 1050 0 10000.000000 47294.728873 29.304464 568 568 1.000000 0.000000 0.069499 0.000116
65536 3371 1100 0 10000.000000 47292.889493 29.899178 552 552 1.000000 0.000000 0.069504 0.000118
65536 3371 1500 0 10000.000000 47287.075244 13.568801 2565 2565 1.000000 0.000000 0.069530 0.000054
65536 3371 3000 0 10000.000000 47273.452477 14.545712 2241 2241 1.000000 0.000000 0.069581 0.000058
65536 3425 700 0 10000.000000 59730.326878 4.341988 2582 2582 1.000000 0.000000 0.111357 0.000047
65536 3425 700 150 10000.000000 58631.721669 5.842462 2109 2109 1.000000 0.000000 0.121924 0.000061
65536 3425 900 0 10000.000000 59591.235495 9.527289 586 586 1.000000 0.000000 0.080224 0.000089
65536 3425 950 0 10000.000000 59590.332779 9.510578 601 601 1.000000 0.000000 0.072551 0.000091
65536 3425 1050 0 10000.000000 48496.061404 25.335702 570 570 1.000000 0.000000 0.063767 0.000097
65536 3425 1100 0 10000.000000 48497.982111 25.598301 559 559 1.000000 0.000000 0.063760 0.000098
65536 3425 1500 0 10000.000000 48494.682707 12.393898 2556 2556 1.000000 0.000000 0.063778 0.000048
65536 3425 3000 0 10000.000000 48491.250802 11.917529 2807 2807 1.000000 0.000000 0.063792 0.000046
65536 3479 700 0 10000.000000 60277.734162 3.887418 2573 2573 1.000000 0.000000 0.103602 0.000043
65536 3479 700 150 10000.000000 59292.827586 5.200368 2117 2117 1.000000 0.000000 0.113081 0.000056
65536 3479 900 0 10000.000000 60129.735343 8.777999 597 597 1.000000 0.000000 0.074283 0.000083
65536 3479 950 0 10000.000000 60127.465461 8.680061 608 608 1.000000 0.000000 0.066960 0.000084
65536 3479 1050 0 10000.000000 49596.496441 24.519468 562 562 1.000000 0.000000 0.058643 0.000093
65536 3479 1100 0 10000.000000 49592.966605 25.110281 539 539 1.000000 0.000000 0.058657 0.000096
65536 3479 1500 0 10000.000000 49610.093836 11.384590 2547 2547 1.000000 0.000000 0.058606 0.000043
65536 3479 3000 0 10000.000000 49603.823091 10.916261 2815 2815 1.000000 0.000000 0.058626 0.000041
65536 3534 700 0 10000.000000 60759.231816 3.568910 2571 2571 1.000000 0.000000 0.096485 0.000039
65536 3534 700 150 10000.000000 59868.475826 4.817802 2089 2089 1.000000 0.000000 0.105018 0.000051
65536 3534 900 0 10000.000000 60619.530928 8.250094 582 582 1.000000 0.000000 0.068765 0.000078
65536 3534 950 0 10000.000000 60614.570220 8.155699 591 591 1.000000 0.000000 0.061791 0.000080
65536 3534 1050 0 10000.000000 50614.535714 23.745867 560 560 1.000000 0.000000 0.053961 0.000088
65536 3534 1100 0 10000.000000 50614.011009 24.056922 545 545 1.000000 0.000000 0.053965 0.000089
65536 3534 1500 0 10000.000000 50617.667725 10.835400 2519 2519 1.000000 0.000000 0.053963 0.000040
65536 3534 3000 0 10000.000000 50617.866909 10.418366 2750 2750 1.000000 0.000000 0.053963 0.000039
65536 3588 700 0 10000.000000 61190.302938 3.106380 2621 2621 1.000000 0.000000 0.089978 0.000035
65536 3588 700 150 10000.000000 60385.760651 4.244359 2089 2089 1.000000 0.000000 0.097701 0.000046
65536 3588 900 0 10000.000000 61051.699659 7.109576 586 586 1.000000 0.000000 0.063837 0.000069
65536 3588 950 0 10000.000000 61046.462712 7.095552 590 590 1.000000 0.000000 0.057188 0.000071
65536 3588 1050 0 10000.000000 51572.126606 21.625354 545 545 1.000000 0.000000 0.049730 0.000078
65536 3588 1100 0 10000.000000 51576.656604 21.882279 530 530 1.000000 0.000000 0.049713 0.000079
65536 3588 1500 0 10000.000000 51593.685783 10.124532 2511 2511 1.000000 0.000000 0.049653 0.000036
65536 3588 3000 0 10000.000000 51583.422515 9.535281 2807 2807 1.000000 0.000000 0.049688 0.000034
65536 3642 700 0 10000.000000 61566.296325 2.932558 2612 2612 1.000000 0.000000 0.084154 0.000033
65536 3642 700 150 10000.000000 60830.816915 3.955152 2081 2081 1.000000 0.000000 0.091178 0.000044
65536 3642 900 0 10000.000000 61433.014060 6.763909 569 569 1.000000 0.000000 0.059369 0.000067
65536 3642 950 0 10000.000000 61429.543441 6.641768 587 587 1.000000 0.000000 0.053004 0.000068
65536 3642 1050 0 10000.000000 52432.792661 20.986815 545 545 1.000000 0.000000 0.045946 0.000075
65536 3642 1100 0 10000.000000 52437.028037 21.151440 535 535 1.000000 0.000000 0.045929 0.000075
65536 3642 1500 0 10000.000000 52443.549600 9.708905 2500 2500 1.000000 0.000000 0.045885 0.000035
65536 3642 3000 0 10000.000000 52436.439306 9.215814 2768 2768 1.000000 0.000000 0.045908 0.000033
65536 3697 700 0 10000.000000 61908.476263 2.642621 2612 2612 1.000000 0.000000 0.078656 0.000031
65536 3697 700 150 10000.000000 61235.093885 3.533645 2077 2077 1.000000 0.000000 0.085057 0.000039
65536 3697 900 0 10000.000000 61784.620870 6.108466 575 575 1.000000 0.000000 0.055223 0.000062
65536 3697 950 0 10000.000000 61780.510961 6.002055 593 593 1.000000 0.000000 0.049181 0.000062
65536 3697 1050 0 10000.000000 53216.839552 20.358379 536 536 1.000000 0.000000 0.042522 0.000071
65536 3697 1100 0 10000.000000 53213.653920 20.566460 523 523 1.000000 0.000000 0.042534 0.000072
65536 3697 1500 0 10000.000000 53235.508895 9.216685 2417 2417 1.000000 0.000000 0.042439 0.000032
65536 3697 3000 0 10000.000000 53234.339409 8.632945 2743 2743 1.000000 0.000000 0.042445 0.000030
65536 3751 700 0 10000.000000 62209.807160 2.528652 2458 2458 1.000000 0.000000 0.073710 0.000030
65536 3751 700 150 10000.000000 61596.123975 3.274380 2073 2073 1.000000 0.000000 0.079526 0.000037
65536 3751 900 0 10000.000000 62092.496416 5.703354 558 558 1.000000 0.000000 0.051418 0.000057
65536 3751 950 0 10000.000000 62088.676573 5.620162 572 572 1.000000 0.000000 0.045659 0.000058
65536 3751 1050 0 10000.000000 53969.338318 18.506635 535 535 1.000000 0.000000 0.039340 0.000063
65536 3751 1100 0 10000.000000 53966.207940 18.627354 529 529 1.000000 0.000000 0.039350 0.000063
65536 3751 1500 0 10000.000000 53986.121782 8.781983 2447 2447 1.000000 0.000000 0.039279 0.000030
65536 3751 3000 0 10000.000000 53980.888404 8.291591 2751 2751 1.000000 0.000000 0.039296 0.000028
65536 3806 700 0 10000.000000 62487.800326 2.293240 2454 2454 1.000000 0.000000 0.069039 0.000028
65536 3806 700 150 10000.000000 61920.307357 2.977999 2066 2066 1.000000 0.000000 0.074366 0.000034
65536 3806 900 0 10000.000000 62382.281690 5.316331 568 568 1.000000 0.000000 0.047908 0.000057
65536 3806 950 0 10000.000000 62379.257732 5.266394 582 582 1.000000 0.000000 0.042413 0.000057
65536 3806 1050 0 10000.000000 54655.799622 18.355193 529 529 1.000000 0.000000 0.036455 0.000062
65536 3806 1100 0 10000.000000 54653.186770 18.556451 514 514 1.000000 0.000000 0.036466 0.000062
65536 3806 1500 0 10000.000000 54674.832064 8.309713 2364 2364 1.000000 0.000000 0.036393 0.000028
65536 3806 3000 0 10000.000000 54673.058161 7.721701 2751 2751 1.000000 0.000000 0.036395 0.000026
65536 3860 700 0 10000.000000 62730.581833 2.191787 2444 2444 1.000000 0.000000 0.064856 0.000026
65536 3860 700 150 10000.000000 62206.537306 2.795889 2064 2064 1.000000 0.000000 0.069740 0.000032
65536 3860 900 0 10000.000000 62640.978300 4.893961 553 553 1.000000 0.000000 0.044730 0.000052
65536 3860 950 0 10000.000000 62637.178253 4.871008 561 561 1.000000 0.000000 0.039510 0.000052
65536 3860 1050 0 10000.000000 55292.589118 17.050432 533 533 1.000000 0.000000 0.033837 0.000056
65536 3860 1100 0 10000.000000 55290.748560 17.335237 521 521 1.000000 0.000000 0.033844 0.000057
65536 3860 1500 0 10000.000000 55306.690476 7.904162 2394 2394 1.000000 0.000000 0.033797 0.000026
65536 3860 3000 0 10000.000000 55306.208471 7.416591 2715 2715 1.000000 0.000000 0.033798 0.000024
65536 3914 700 0 10000.000000 62953.351761 2.033317 2442 2442 1.000000 0.000000 0.060932 0.000025
65536 3914 700 150 10000.000000 62470.210577 2.609943 2061 2061 1.000000 0.000000 0.065412 0.000030
65536 3914 900 0 10000.000000 62865.593918 4.704539 559 559 1.000000 0.000000 0.041801 0.000049
65536 3914 950 0 10000.000000 62862.505300 4.668414 566 566 1.000000 0.000000 0.036810 0.000048
65536 3914 1050 0 10000.000000 55893.568138 16.421079 521 521 1.000000 0.000000 0.031415 0.000052
65536 3914 1100 0 10000.000000 55893.921875 16.638239 512 512 1.000000 0.000000 0.031415 0.000053
65536 3914 1500 0 10000.000000 55896.631424 7.514312 2374 2374 1.000000 0.000000 0.031414 0.000024
65536 3914 3000 0 10000.000000 55897.803003 6.964018 2731 2731 1.000000 0.000000 0.031407 0.000022
65536 3969 700 0 10000.000000 63157.388622 1.843781 2496 2496 1.000000 0.000000 0.057249 0.000023
65536 3969 700 150 10000.000000 62708.104306 2.406694 2090 2090 1.000000 0.000000 0.061375 0.000028
65536 3969 900 0 10000.000000 63080.068015 4.185410 544 544 1.000000 0.000000 0.039061 0.000045
65536 3969 950 0 10000.000000 63077.883212 4.183028 548 548 1.000000 0.000000 0.034305 0.000046
65536 3969 1050 0 10000.000000 56457.984586 15.851755 519 519 1.000000 0.000000 0.029189 0.000050
65536 3969 1100 0 10000.000000 56457.465251 15.883360 518 518 1.000000 0.000000 0.029190 0.000050
65536 3969 1500 0 10000.000000 56456.058081 7.321180 2376 2376 1.000000 0.000000 0.029181 0.000023
65536 3969 3000 0 10000.000000 56450.930348 6.963548 2613 2613 1.000000 0.000000 0.029199 0.000022
65536 4000 2500 150 10000.000000 56770.063612 5.810758 3427 3427 1.000000 0.000000 0.027958 0.000018
65536 4022 700 0 10000.000000 63342.845291 1.729741 2495 2495 1.000000 0.000000 0.053863 0.000022
65536 4022 700 150 10000.000000 62927.263536 2.208906 2087 2087 1.000000 0.000000 0.057649 0.000026
65536 4022 900 0 10000.000000 63268.792487 3.851818 559 559 1.000000 0.000000 0.036593 0.000042
65536 4022 950 0 10000.000000 63266.750000 3.873882 556 556 1.000000 0.000000 0.032058 0.000043
65536 4022 1050 0 10000.000000 56957.257198 14.988600 521 521 1.000000 0.000000 0.027195 0.000047
65536 4022 1100 0 10000.000000 56957.627723 15.184425 505 505 1.000000 0.000000 0.027195 0.000047
65536 4022 1500 0 10000.000000 56974.692111 6.898177 2345 2345 1.000000 0.000000 0.027147 0.000022
65536 4022 3000 0 10000.000000 56972.208676 6.499227 2674 2674 1.000000 0.000000 0.027155 0.000020
65536 4077 700 0 10000.000000 63510.808763 1.670155 2442 2442 1.000000 0.000000 0.050693 0.000021
65536 4077 700 150 10000.000000 63124.233548 2.156148 2021 2021 1.000000 0.000000 0.054164 0.000025
65536 4077 900 0 10000.000000 63443.981550 3.698302 542 542 1.000000 0.000000 0.034279 0.000041
65536 4077 950 0 10000.000000 63442.114391 3.701885 542 542 1.000000 0.000000 0.029961 0.000042
65536 4077 1050 0 10000.000000 57444.000000 14.261239 516 516 1.000000 0.000000 0.025336 0.000044
65536 4077 1100 0 10000.000000 57445.029412 14.346721 510 510 1.000000 0.000000 0.025334 0.000044
65536 4077 1500 0 10000.000000 57464.410745 6.808154 2364 2364 1.000000 0.000000 0.025270 0.000021
65536 4077 3000 0 10000.000000 57460.633984 6.519588 2560 2560 1.000000 0.000000 0.025280 0.000020
65536 4132 700 0 10000.000000 63663.990881 1.909946 1645 1645 1.000000 0.000000 0.047746 0.000024
65536 4132 700 150 10000.000000 63305.000716 2.422507 1396 1396 1.000000 0.000000 0.050957 0.000029
65536 4186 700 0 10000.000000 63801.116039 1.797746 1646 1646 1.000000 0.000000 0.045031 0.000023
65536 4186 700 150 10000.000000 63465.898925 2.332727 1395 1395 1.000000 0.000000 0.047983 0.000028
65536 4241 700 0 10000.000000 63930.173575 1.778269 1544 1544 1.000000 0.000000 0.042421 0.000023
65536 4241 700 150 10000.000000 63618.238300 2.063004 1624 1624 1.000000 0.000000 0.045151 0.000025
65536 4295 700 0 10000.000000 64047.251299 1.649957 1540 1540 1.000000 0.000000 0.040044 0.000022
65536 4295 700 150 10000.000000 63755.620284 1.923224 1617 1617 1.000000 0.000000 0.042563 0.000024
65536 4349 700 0 10000.000000 64153.506840 1.565535 1535 1535 1.000000 0.000000 0.037812 0.000021
65536 4349 700 150 10000.000000 63881.483292 1.814770 1616 1616 1.000000 0.000000 0.040142 0.000023
65536 4404 700 0 10000.000000 64256.916504 1.432990 1533 1533 1.000000 0.000000 0.035651 0.000020
65536 4404 700 150 10000.000000 64001.675198 1.691219 1641 1641 1.000000 0.000000 0.037812 0.000021
65536 4458 700 0 10000.000000 64345.254087 1.449452 1468 1468 1.000000 0.000000 0.033692 0.000020
65536 4458 700 150 10000.000000 64107.131631 1.685471 1527 1527 1.000000 0.000000 0.035696 0.000021
65536 4512 700 0 10000.000000 64428.252632 1.316587 1520 1520 1.000000 0.000000 0.031856 0.000018
65536 4512 700 150 10000.000000 64205.547900 1.578265 1524 1524 1.000000 0.000000 0.033707 0.000020
65536 4567 700 0 10000.000000 64506.472998 1.234247 1611 1611 1.000000 0.000000 0.030097 0.000017
65536 4567 700 150 10000.000000 64297.275410 1.508509 1525 1525 1.000000 0.000000 0.031818 0.000019
65536 4621 700 0 10000.000000 64575.114693 1.156835 1613 1613 1.000000 0.000000 0.028493 0.000016
65536 4621 700 150 10000.000000 64376.855453 1.430990 1522 1522 1.000000 0.000000 0.030101 0.000018
65536 4675 700 0 10000.000000 64640.614286 1.114073 1610 1610 1.000000 0.000000 0.026973 0.000016
65536 4675 700 150 10000.000000 64455.259901 1.337607 1616 1616 1.000000 0.000000 0.028458 0.000018
65536 4730 700 0 10000.000000 64701.924704 1.085968 1607 1607 1.000000 0.000000 0.025508 0.000015
65536 4730 700 150 10000.000000 64529.413003 1.303782 1615 1615 1.000000 0.000000 0.026873 0.000017
65536 4784 700 0 10000.000000 64757.158318 1.027193 1617 1617 1.000000 0.000000 0.024169 0.000015
65536 4784 700 150 10000.000000 64594.442308 1.229792 1612 1612 1.000000 0.000000 0.025440 0.000016
65536 4839 700 0 10000.000000 64810.014916 0.976841 1609 1609 1.000000 0.000000 0.022859 0.000014
65536 4839 700 150 10000.000000 64657.448790 1.190571 1611 1611 1.000000 0.000000 0.024047 0.000015
65536 4893 700 0 10000.000000 64859.011194 0.936658 1608 1608 1.000000 0.000000 0.021650 0.000014
65536 4893 700 150 10000.000000 64715.407148 1.221835 1427 1427 1.000000 0.000000 0.022763 0.000016
65536 4947 700 0 10000.000000 64902.365344 0.932447 1437 1437 1.000000 0.000000 0.020521 0.000014
65536 4947 700 150 10000.000000 64766.614685 1.148939 1430 1430 1.000000 0.000000 0.021555 0.000015
65536 5002 700 0 10000.000000 64943.375610 0.896047 1435 1435 1.000000 0.000000 0.019438 0.000014
65536 5002 700 150 10000.000000 64816.537115 1.109028 1428 1428 1.000000 0.000000 0.020391 0.000015
65536 5056 700 0 10000.000000 64981.581412 0.854983 1431 1431 1.000000 0.000000 0.018435 0.000013
65536 5056 700 150 10000.000000 64861.530812 1.040401 1428 1428 1.000000 0.000000 0.019326 0.000014
65536 5110 700 0 10000.000000 65016.624302 0.807458 1432 1432 1.000000 0.000000 0.017483 0.000012
65536 5110 700 150 10000.000000 64904.744741 0.986159 1426 1426 1.000000 0.000000 0.018313 0.000013
65536 5165 700 0 10000.000000 65050.142256 0.749014 1427 1427 1.000000 0.000000 0.016574 0.000012
65536 5165 700 150 10000.000000 64943.405197 0.944049 1424 1424 1.000000 0.000000 0.017351 0.000013
65536 5219 700 0 10000.000000 65081.940099 0.725722 1419 1419 1.000000 0.000000 0.015715 0.000012
65536 5219 700 150 10000.000000 64981.775106 0.897773 1414 1414 1.000000 0.000000 0.016441 0.000012
65536 5273 700 0 10000.000000 65110.237960 0.713028 1412 1412 1.000000 0.000000 0.014897 0.000011
65536 5273 700 150 10000.000000 65016.049145 0.886306 1404 1404 1.000000 0.000000 0.015578 0.000012
65536 5328 700 0 10000.000000 65138.635068 0.689270 1403 1403 1.000000 0.000000 0.014120 0.000011
65536 5328 700 150 10000.000000 65050.379796 0.896455 1277 1277 1.000000 0.000000 0.014747 0.000012
65536 5382 700 0 10000.000000 65161.993567 0.661183 1399 1399 1.000000 0.000000 0.013411 0.000010
65536 5382 700 150 10000.000000 65078.174666 0.851697 1271 1271 1.000000 0.000000 0.014004 0.000012
65536 5437 700 0 10000.000000 65185.657593 0.637208 1396 1396 1.000000 0.000000 0.012719 0.000010
65536 5437 700 150 10000.000000 65107.256895 0.819309 1269 1269 1.000000 0.000000 0.013273 0.000012
65536 5491 700 0 10000.000000 65207.006447 0.598252 1396 1396 1.000000 0.000000 0.012085 0.000010
65536 5491 700 150 10000.000000 65133.073576 0.783556 1264 1264 1.000000 0.000000 0.012598 0.000011
65536 5545 700 0 10000.000000 65226.465517 0.586783 1392 1392 1.000000 0.000000 0.011469 0.000009
65536 5545 700 150 10000.000000 65156.333602 0.766330 1241 1241 1.000000 0.000000 0.011952 0.000011
65536 5600 700 0 10000.000000 65246.595821 0.558878 1388 1388 1.000000 0.000000 0.010871 0.000009
65536 5600 700 150 10000.000000 65180.237672 0.738451 1237 1237 1.000000 0.000000 0.011322 0.000010
65536 5654 700 0 10000.000000 65263.829480 0.523500 1384 1384 1.000000 0.000000 0.010321 0.000009
65536 5654 700 150 10000.000000 65201.628247 0.715809 1232 1232 1.000000 0.000000 0.010744 0.000010
65536 5708 700 0 10000.000000 65280.775837 0.507173 1374 1374 1.000000 0.000000 0.009793 0.000008
65536 5708 700 150 10000.000000 65222.178514 0.669966 1238 1238 1.000000 0.000000 0.010189 0.000009
65536 5763 700 0 10000.000000 65296.187582 0.464716 1530 1530 1.000000 0.000000 0.009295 0.000008
65536 5763 700 150 10000.000000 65241.218344 0.647906 1232 1232 1.000000 0.000000 0.009662 0.000009
65536 5817 700 0 10000.000000 65309.622629 0.464637 1529 1529 1.000000 0.000000 0.008840 0.000008
65536 5817 700 150 10000.000000 65257.804401 0.643610 1227 1227 1.000000 0.000000 0.009185 0.000009
65536 5871 700 0 10000.000000 65323.039073 0.439743 1510 1510 1.000000 0.000000 0.008400 0.000008
65536 5871 700 150 10000.000000 65274.469338 0.620910 1223 1223 1.000000 0.000000 0.008724 0.000009
65536 5926 700 0 10000.000000 65336.348806 0.423468 1508 1508 1.000000 0.000000 0.007971 0.000007
65536 5926 700 150 10000.000000 65290.367047 0.582611 1226 1226 1.000000 0.000000 0.008274 0.000009
